"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","2642","1749445","0.0-7.0-1.373","11","Low_HMMActual","209.11500000511296","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2643","1750147","0.0-7.0-2.373","11","Low_HMMActual","638.4049999760464","","","","Images/BlackBeadChoiceWrong.png","37"
"image-keyboard-response","2644","1750293","0.0-7.0-0.374","11","Low_HMMActual","144.9599999759812","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2645","1750694","0.0-7.0-1.374","11","Low_HMMActual","229.34000001987442","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2646","1751396","0.0-7.0-2.374","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","2647","1751444","0.0-7.0-0.375","11","Low_HMMActual","47.44500000379048","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2648","1751846","0.0-7.0-1.375","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2649","1752548","0.0-7.0-2.375","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","2650","1752823","0.0-7.0-0.376","11","Low_HMMActual","273.83999997982755","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","2651","1753224","0.0-7.0-1.376","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2652","1753927","0.0-7.0-2.376","11","Low_HMMActual","598.6299999931362","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2653","1754054","0.0-7.0-0.377","11","Low_HMMActual","125.93999999808148","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2654","1754456","0.0-7.0-1.377","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2655","1755159","0.0-7.0-2.377","11","Low_HMMActual","677.1900000167079","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","2656","1755384","0.0-7.0-0.378","11","Low_HMMActual","223.28999999444932","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","2657","1755785","0.0-7.0-1.378","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2658","1756487","0.0-7.0-2.378","11","Low_HMMActual","568.1800000020303","","","","Images/WhiteBeadChoiceWrong.png","37"
"image-keyboard-response","2659","1756554","0.0-7.0-0.379","11","Low_HMMActual","66.30500001483597","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","2660","1756956","0.0-7.0-1.379","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2661","1757658","0.0-7.0-2.379","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","2662","1757774","0.0-7.0-0.380","11","Low_HMMActual","115.04499998409301","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","2663","1758176","0.0-7.0-1.380","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2664","1758878","0.0-7.0-2.380","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","2665","1759144","0.0-7.0-0.381","11","Low_HMMActual","264.63000001967885","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2666","1759546","0.0-7.0-1.381","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2667","1760248","0.0-7.0-2.381","11","Low_HMMActual","536.9650000066031","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2668","1760334","0.0-7.0-0.382","11","Low_HMMActual","84.49500001734123","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2669","1760735","0.0-7.0-1.382","11","Low_HMMActual","209.05499998480082","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2670","1761438","0.0-7.0-2.382","11","Low_HMMActual","47.60499999974854","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","2671","1761544","0.0-7.0-0.383","11","Low_HMMActual","105.27500000898726","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2672","1761945","0.0-7.0-1.383","11","Low_HMMActual","239.08500000834465","","","","Images/WhiteBeadChoice.png","39"
"image-keyboard-response","2673","1762647","0.0-7.0-2.383","11","Low_HMMActual","637.7499999944121","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","2674","1762834","0.0-7.0-0.384","11","Low_HMMActual","186.19000000762753","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2675","1763236","0.0-7.0-1.384","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2676","1763938","0.0-7.0-2.384","11","Low_HMMActual","386.9399999966845","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","2677","1764094","0.0-7.0-0.385","11","Low_HMMActual","155.33500001765788","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2678","1764497","0.0-7.0-1.385","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2679","1765198","0.0-7.0-2.385","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2680","1765224","0.0-7.0-0.386","11","Low_HMMActual","24.815000011585653","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2681","1765627","0.0-7.0-1.386","11","Low_HMMActual","218.99500000290573","","","","Images/BlackBeadChoice.png","37"
"image-keyboard-response","2682","1766329","0.0-7.0-2.386","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","2683","1767724","0.0-7.0-0.387","11","Low_HMMActual","1394.094999996014","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2684","1768126","0.0-7.0-1.387","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2685","1768827","0.0-7.0-2.387","11","Low_HMMActual","487.3850000149105","","","","Images/BlackBeadChoiceWrong.png","37"
"image-keyboard-response","2686","1768844","0.0-7.0-0.388","11","Low_HMMActual","15.74500001152046","","","","Images/NewTrialWC.png","37"
